data_content_id,filename,multi_step_id,block_index,rex_type,question_content,detailed_solution,Answer_A,Answer_B,Answer_C,Answer_D,Answer_E,Answer_F,Feedback_A,Feedback_B,Feedback_C,Feedback_D,Feedback_E,Feedback_F,correct_answer,background
e0dcd1fd-8ac8-4a98-beef-a2c4f936ffbd__block3,e0dcd1fd-8ac8-4a98-beef-a2c4f936ffbd.html,AR_228,3,open_ended,"<ol class=""os-raise-noindent"" start=""4"">
<li>The black graph (in the middle) is the parent function f(x) = x2. The equations of the other graphs are f(x) = (25x)2 and f(x) = (43x)2. 
    Which function matches the green graph (on the inside)? The blue graph (on the outside)?  
</li>
</ol>
<p><img src=""https://k12.openstax.org/contents/raise/resources/59487ad1ef62dff2b803d636037399431c61b0f4"" width=""300""/></p><br/><p>Write down your answer, then select the <strong>solution</strong> button to compare your work.</p>","
<p>Compare your answer:</p>
<p>Here is how to solve to find the equations of the other graphs:</p>
<p>The green graph has been horizontally compressed in comparison to the parent function. Therefore, the coefficient impacting the input value must be greater than 1. That means the green graph represents \(f(x) = (\frac43x)^2\).</p>
<p>The blue graph has been horizontally stretched in comparison to the parent function. So, the coefficient impacting the input value must be greater than 0 but less than 1. That means the blue graph represents \(f(x) = (\frac25x)^2\).</p>
",,,,,,,,,,,,,,"<div class=""os-raise-ib-content"" data-schema-version=""1.0"" data-wait-for-event=""Reveal1"">
 <p>
  Here is how to solve to find the equations of the other graphs:
  <br/>
  <br/>
  The green graph is the same as \(f(x)=x^2\) but is shifted down 2. The function will be \(f(x)=x^2-2\).
  <br/>
  The blue graph is the same as \(f(x)=x^2\) but is shifted up 4. The function will be \(f(x)=x^2+4\).
 </p>
</div>
<br/>
<div class=""os-raise-ib-content"" data-schema-version=""1.0"" data-wait-for-event=""Reveal2"">
 <p>
  Here is how to solve to find the equations of the other graphs.
 </p>
 <p>
  The green graph is the same as \(f(x)=x^2\) but is shifted left \(\frac32\). The function will be
    \(f(x)=(x+\frac{3}{2})^2\).
 </p>
 <p>
  The blue graph is the same as \(f(x)=x^2\) but is shifted right 3. The function will be \(f(x)=(x-3)^2\).
 </p>
</div>
<br/>
<div class=""os-raise-ib-content"" data-schema-version=""1.0"" data-wait-for-event=""Reveal3"">
 <p>
  The green graph is narrower than \(f(x)=x^2\). It must have a coefficient that is larger than the coefficient of
    \(x^2\). The green graph is \(f(x)=5x^2\).
 </p>
 <p>
  The blue graph is wider than \(f(x)=x^2\). It must have a coefficient that is smaller than the coefficient of
    \(x^2\). The blue graph is \(f(x)=\frac{1}{3}x^2\).
 </p>
</div>"
e0fb06ec-62e6-4cad-ae97-784bda7f57cd__block0,e0fb06ec-62e6-4cad-ae97-784bda7f57cd.html,AR_229,0,open_ended,"<p>Find the slope of the line graph below.</p>
<img alt="""" role=""presentation"" src=""https://k12.openstax.org/contents/raise/resources/f14a1a85e3633cebac4f5a571179e23b88bf1e8f""/><br/><p>Write down your answer, then select the <strong>solution</strong> button to compare your work.</p>","
<p>Compare your answer: Your answer may vary, but here is a sample.</p>
<p><strong>Step 1 - </strong>Locate two points on the graph whose coordinates are integers.<br/></p>
<p>\((0, -5) (4, 1)\)</p>
<p><strong>Step 2 - </strong>Starting at (0,-5), sketch a right triangle to (4,1) as shown in this graph.<br/></p>
<img height=""313"" src=""https://k12.openstax.org/contents/raise/resources/5c9926d108379094675a155d49d2f420062a3108"" width=""298""/>
<p><strong>Step 3 - </strong>Count the rise (how many spaces up or down)–since it goes up, it is positive.</p>
<p>The rise is -6.</p>
<p><strong>Step 4 -</strong>Count the run (how many spaces to the right or left).</p>
<p>The run is 4.</p>
<p><strong>Step 5 - </strong>Use the slope formula.<br/></p>
<p>\( m = \frac{y_2-y_1}{x_2-x_1} \)</p>
<p>\( m = \frac{1-(-5)}{4-0} \)</p>
<p>\( m = \frac{1+5}{4-0} \)</p>
<p>\( m = \frac{6}{4} \)</p>
<p><strong>Step 4 - </strong>Simplify.<br/></p>
<p>\( m = \frac{3}{2} \)</p>
<p>So \(y\) increases by 3 units as \(x\) increases by 2 units.</p>
",,,,,,,,,,,,,,
e35b26c6-5394-497c-90b8-fa0c227c44c3__block0,e35b26c6-5394-497c-90b8-fa0c227c44c3.html,AR_230,0,open_ended,"<p>Write an equation if a firework is shot from 2 feet off the ground at an initial velocity of 110 feet per second. Write an equation that represents the height, \(h(t)\), of the firework for any second, \(t\). Remember to consider the effect of gravity.</p><br/><p>Write down your answer, then select the <strong>solution</strong> button to compare your work. </p>","
<p>Here is how to write the equation for the height of the firework:</p>
<p><strong>Step 1</strong> - Identify the initial velocity, \(v_0\).<br/>
    110 ft per second</p>
<p><strong>Step 2</strong> - Identify the starting height, \(h_0\).<br/>
    2</p>
<p><strong>Step 3</strong> - Write an equation of this form: \(h(t)=h_0+v_0t-16t^2\).<br/>
    \(h(t)=2+110t-16t^2\)</p>
",,,,,,,,,,,,,,
e3d1d835-5dce-4539-ad9e-8d2f0c296b00__block0,e3d1d835-5dce-4539-ad9e-8d2f0c296b00.html,AR_231,0,open_ended,"<ol class=""os-raise-noindent"">
<li>Identify a quadratic function in standard form, \(f(x)\), with zeros –6 and 1. </li>
</ol>
<p><img alt=""A PARABOLA THAT OPENS UP WITH \(x\)-intercepts OF 3 AND 7."" height=""354"" src=""https://k12.openstax.org/contents/raise/resources/8b08c2407b483e6a5be7ecd1891958e36ef32031"" width=""354""/></p><br/><p>Write down your answers, then select the <strong>solution</strong> button to compare your work.</p>","
<p>Here is how to find the standard form of the quadratic functions:</p>
<p>\(x = -6\) and \(x = 1\)<br/>
    \(f(x) = (x + 6)(x − 1)\)<br/>
    \(f(x) = x^2 + 5x − 6\)</p>
",,,,,,,,,,,,,,
e3d1d835-5dce-4539-ad9e-8d2f0c296b00__block1,e3d1d835-5dce-4539-ad9e-8d2f0c296b00.html,AR_231,1,open_ended,"<ol class=""os-raise-noindent"" start=""2"">
<li>Identify a quadratic function in standard form, \(f(x)\), with the zero –9.</li>
</ol>
<p> <img alt=""A PARABOLA THAT OPENS UP WITH \(x\)-intercepts OF 3 AND 7."" height=""354"" src=""https://k12.openstax.org/contents/raise/resources/8b08c2407b483e6a5be7ecd1891958e36ef32031"" width=""354""/></p><br/><p>Write down your answers, then select the <strong>solution</strong> button to compare your work.</p>","
<p>Here is how to find the standard form of the quadratic functions:</p>
<p>\(x = -9\)<br/>
    \(f(x) = (x + 9)(x + 9)\) <br/>
    \(f(x) = x^2 + 18x + 81\) </p>
",,,,,,,,,,,,,,"<div class=""os-raise-ib-content"" data-schema-version=""1.0"" data-wait-for-event=""Reveal1"">
 <p>
  Here is how to find the standard form of the quadratic functions:
 </p>
 <p>
  \(x = -6\) and \(x = 1\)
  <br/>
  \(f(x) = (x + 6)(x − 1)\)
  <br/>
  \(f(x) = x^2 + 5x − 6\)
 </p>
</div>"
e3d1d835-5dce-4539-ad9e-8d2f0c296b00__block2,e3d1d835-5dce-4539-ad9e-8d2f0c296b00.html,AR_231,2,open_ended,"<ol class=""os-raise-noindent"" start=""3"">
<li>Identify a quadratic function in standard form, \(f(x)\), with the given zeros.</li>
</ol>
<p> <img alt=""A PARABOLA THAT OPENS UP WITH \(x\)-intercepts OF 3 AND 7."" height=""354"" src=""https://k12.openstax.org/contents/raise/resources/8b08c2407b483e6a5be7ecd1891958e36ef32031"" width=""354""/></p><br/><p>Write down your answers, then select the <strong>solution</strong> button to compare your work.</p>","
<p>Here is how to find the standard form of the quadratic functions:</p>
<p>The zeros of the graph are \(x = 3\) and \(x = 7\).<br/>
    \(f(x) = (x − 3)(x − 7)\) <br/>
    \(f(x) = x^2 − 10x + 21\) </p>
",,,,,,,,,,,,,,"<div class=""os-raise-ib-content"" data-schema-version=""1.0"" data-wait-for-event=""Reveal1"">
 <p>
  Here is how to find the standard form of the quadratic functions:
 </p>
 <p>
  \(x = -6\) and \(x = 1\)
  <br/>
  \(f(x) = (x + 6)(x − 1)\)
  <br/>
  \(f(x) = x^2 + 5x − 6\)
 </p>
</div>
<div class=""os-raise-ib-content"" data-schema-version=""1.0"" data-wait-for-event=""Reveal2"">
 <p>
  Here is how to find the standard form of the quadratic functions:
 </p>
 <p>
  \(x = -9\)
  <br/>
  \(f(x) = (x + 9)(x + 9)\)
  <br/>
  \(f(x) = x^2 + 18x + 81\)
 </p>
</div>"
6ee12e89-bf05-4730-8c74-33db69b4da0d,e44ec8ee-ac66-4cfc-891c-110cfac52b10.html,AR_232,0,open_ended,"<ol class=""os-raise-noindent"">
<li>What is the relationship between the two distances?
      </li>
</ol><br/><p>Enter your answer here:</p>","<p>Compare your answer: Your answer may vary, but here are some samples.</p>
<p>The distances represent one path—the distance from New Orleans to San Diego. The two distances sum to 1600 miles. \(x
      + y = 160\)
    </p>",,,,,,,,,,,,,,"<p>
 There are times when the relationship between quantities may not be obvious. In some cases, the relationship between
  quantities might take a bit of work to figure out, by doing calculations several times or by looking for a
  pattern.
</p>
<p>
 Here are two examples.
 <br/>
</p>
<p class=""os-raise-text-bold"">
 Example 1
</p>
<p>
 A plane departed from New Orleans and is heading to San Diego. The table shows its distance from New Orleans, \( x
  \), and its distance from San Diego, \( y \), at some points along the way.
</p>
<table class=""os-raise-midsizetable"">
 <thead>
  <tr>
   <th scope=""col"">
    miles from New Orleans
   </th>
   <th scope=""col"">
    miles from San Diego
   </th>
  </tr>
 </thead>
 <tbody>
  <tr>
   <td>
    100
   </td>
   <td>
    1,500
   </td>
  </tr>
  <tr>
   <td>
    300
   </td>
   <td>
    1,300
   </td>
  </tr>
  <tr>
   <td>
    500
   </td>
   <td>
    1,100
   </td>
  </tr>
  <tr>
   <td>
    <br/>
   </td>
   <td>
    1,020
   </td>
  </tr>
  <tr>
   <td>
    900
    <br/>
   </td>
   <td>
    700
   </td>
  </tr>
  <tr>
   <td>
    1,450
   </td>
   <td>
   </td>
  </tr>
  <tr>
   <td>
    \( x \)
   </td>
   <td>
    \( y \)
   </td>
  </tr>
 </tbody>
</table>"
4ad1cfe6-89fe-4cc0-9334-52bf04052e10,e44ec8ee-ac66-4cfc-891c-110cfac52b10.html,AR_232,1,open_ended,"<ol class=""os-raise-noindent"" start=""2"">
<li>Do you see any patterns in how each quantity is changing?
      </li>
</ol><br/><p>Enter your answer here:</p>","<p>Compare your answer: Your answer may vary, but here is a sample.</p>
<p>As the \(x\)-values increase, the \(y\)-values decrease. As the \(x\)-values increase by 200 miles, the \(y\)-values
      decrease by 200 miles. The quantities, \(x\) and \(y\), sum to 1600 even after changing.
    </p>",,,,,,,,,,,,,,"<p>
 There are times when the relationship between quantities may not be obvious. In some cases, the relationship between
  quantities might take a bit of work to figure out, by doing calculations several times or by looking for a
  pattern.
</p>
<p>
 Here are two examples.
 <br/>
</p>
<p class=""os-raise-text-bold"">
 Example 1
</p>
<p>
 A plane departed from New Orleans and is heading to San Diego. The table shows its distance from New Orleans, \( x
  \), and its distance from San Diego, \( y \), at some points along the way.
</p>
<table class=""os-raise-midsizetable"">
 <thead>
  <tr>
   <th scope=""col"">
    miles from New Orleans
   </th>
   <th scope=""col"">
    miles from San Diego
   </th>
  </tr>
 </thead>
 <tbody>
  <tr>
   <td>
    100
   </td>
   <td>
    1,500
   </td>
  </tr>
  <tr>
   <td>
    300
   </td>
   <td>
    1,300
   </td>
  </tr>
  <tr>
   <td>
    500
   </td>
   <td>
    1,100
   </td>
  </tr>
  <tr>
   <td>
    <br/>
   </td>
   <td>
    1,020
   </td>
  </tr>
  <tr>
   <td>
    900
    <br/>
   </td>
   <td>
    700
   </td>
  </tr>
  <tr>
   <td>
    1,450
   </td>
   <td>
   </td>
  </tr>
  <tr>
   <td>
    \( x \)
   </td>
   <td>
    \( y \)
   </td>
  </tr>
 </tbody>
</table>"
9705ea6f-ee8b-4623-ad07-3be096ad7681,e44ec8ee-ac66-4cfc-891c-110cfac52b10.html,AR_232,2,open_ended,"<ol class=""os-raise-noindent"" start=""3"">
<li>What is the value of \(x\) when \(y\) = 1020?
        </li>
</ol>
<p>Enter your answer here:</p>",<p>Check your answer with the solution: 580</p>,,,,,,,,,,,,,,"<p>
 There are times when the relationship between quantities may not be obvious. In some cases, the relationship between
  quantities might take a bit of work to figure out, by doing calculations several times or by looking for a
  pattern.
</p>
<p>
 Here are two examples.
 <br/>
</p>
<p class=""os-raise-text-bold"">
 Example 1
</p>
<p>
 A plane departed from New Orleans and is heading to San Diego. The table shows its distance from New Orleans, \( x
  \), and its distance from San Diego, \( y \), at some points along the way.
</p>
<table class=""os-raise-midsizetable"">
 <thead>
  <tr>
   <th scope=""col"">
    miles from New Orleans
   </th>
   <th scope=""col"">
    miles from San Diego
   </th>
  </tr>
 </thead>
 <tbody>
  <tr>
   <td>
    100
   </td>
   <td>
    1,500
   </td>
  </tr>
  <tr>
   <td>
    300
   </td>
   <td>
    1,300
   </td>
  </tr>
  <tr>
   <td>
    500
   </td>
   <td>
    1,100
   </td>
  </tr>
  <tr>
   <td>
    <br/>
   </td>
   <td>
    1,020
   </td>
  </tr>
  <tr>
   <td>
    900
    <br/>
   </td>
   <td>
    700
   </td>
  </tr>
  <tr>
   <td>
    1,450
   </td>
   <td>
   </td>
  </tr>
  <tr>
   <td>
    \( x \)
   </td>
   <td>
    \( y \)
   </td>
  </tr>
 </tbody>
</table>"
17964aaa-6e91-4908-91f1-f7f789df3289,e44ec8ee-ac66-4cfc-891c-110cfac52b10.html,AR_232,3,open_ended,"<ol class=""os-raise-noindent"" start=""4"">
<li>What is the value of \(y\) when \(x\) = 1450?
        </li>
</ol>
<p>Enter your answer here:</p>",<p>Check your answer with the solution: 150</p>,,,,,,,,,,,,,,"<p>
 There are times when the relationship between quantities may not be obvious. In some cases, the relationship between
  quantities might take a bit of work to figure out, by doing calculations several times or by looking for a
  pattern.
</p>
<p>
 Here are two examples.
 <br/>
</p>
<p class=""os-raise-text-bold"">
 Example 1
</p>
<p>
 A plane departed from New Orleans and is heading to San Diego. The table shows its distance from New Orleans, \( x
  \), and its distance from San Diego, \( y \), at some points along the way.
</p>
<table class=""os-raise-midsizetable"">
 <thead>
  <tr>
   <th scope=""col"">
    miles from New Orleans
   </th>
   <th scope=""col"">
    miles from San Diego
   </th>
  </tr>
 </thead>
 <tbody>
  <tr>
   <td>
    100
   </td>
   <td>
    1,500
   </td>
  </tr>
  <tr>
   <td>
    300
   </td>
   <td>
    1,300
   </td>
  </tr>
  <tr>
   <td>
    500
   </td>
   <td>
    1,100
   </td>
  </tr>
  <tr>
   <td>
    <br/>
   </td>
   <td>
    1,020
   </td>
  </tr>
  <tr>
   <td>
    900
    <br/>
   </td>
   <td>
    700
   </td>
  </tr>
  <tr>
   <td>
    1,450
   </td>
   <td>
   </td>
  </tr>
  <tr>
   <td>
    \( x \)
   </td>
   <td>
    \( y \)
   </td>
  </tr>
 </tbody>
</table>"
c139ee28-73dc-4737-9b32-167f1010a9aa,e44ec8ee-ac66-4cfc-891c-110cfac52b10.html,AR_232,4,open_ended,"<ol class=""os-raise-noindent"" start=""5"">
<li>If 5 organizations are selected, how much will each charity receive?</li>
</ol>
<p>Enter your answer here:</p>",<p>Check your answer with the solution: 10000</p>,,,,,,,,,,,,,,"<p>
 There are times when the relationship between quantities may not be obvious. In some cases, the relationship between
  quantities might take a bit of work to figure out, by doing calculations several times or by looking for a
  pattern.
</p>
<p>
 Here are two examples.
 <br/>
</p>
<p class=""os-raise-text-bold"">
 Example 1
</p>
<p>
 A plane departed from New Orleans and is heading to San Diego. The table shows its distance from New Orleans, \( x
  \), and its distance from San Diego, \( y \), at some points along the way.
</p>
<table class=""os-raise-midsizetable"">
 <thead>
  <tr>
   <th scope=""col"">
    miles from New Orleans
   </th>
   <th scope=""col"">
    miles from San Diego
   </th>
  </tr>
 </thead>
 <tbody>
  <tr>
   <td>
    100
   </td>
   <td>
    1,500
   </td>
  </tr>
  <tr>
   <td>
    300
   </td>
   <td>
    1,300
   </td>
  </tr>
  <tr>
   <td>
    500
   </td>
   <td>
    1,100
   </td>
  </tr>
  <tr>
   <td>
    <br/>
   </td>
   <td>
    1,020
   </td>
  </tr>
  <tr>
   <td>
    900
    <br/>
   </td>
   <td>
    700
   </td>
  </tr>
  <tr>
   <td>
    1,450
   </td>
   <td>
   </td>
  </tr>
  <tr>
   <td>
    \( x \)
   </td>
   <td>
    \( y \)
   </td>
  </tr>
 </tbody>
</table>
<br/>
<br/>
<br/>
<br/>
<p class=""os-raise-text-bold"">
 Example 2
</p>
<p>
 A company decides to donate $50,000 to charity. It will select up to 20 charitable organizations, as nominated by its employees. Each selected organization will receive an equal donation amount.
</p>
<p>
 What is the relationship between the number of students, \(s\), and the dollar amount each student will receive,
  \(d\)?
 <br/>
 To begin, let's examine some specific values to help uncover the pattern.
</p>"
b994dfe2-48dc-40bb-afa4-4e2b4b067038,e44ec8ee-ac66-4cfc-891c-110cfac52b10.html,AR_232,5,open_ended,"<ol class=""os-raise-noindent"" start=""6"">
<li>If 10 organizations are selected, how much will each charity receive?
        </li>
</ol>
<p>Enter your answer here:</p>",<p>Check your answer with the solution: 5000</p>,,,,,,,,,,,,,,"<p>
 There are times when the relationship between quantities may not be obvious. In some cases, the relationship between
  quantities might take a bit of work to figure out, by doing calculations several times or by looking for a
  pattern.
</p>
<p>
 Here are two examples.
 <br/>
</p>
<p class=""os-raise-text-bold"">
 Example 1
</p>
<p>
 A plane departed from New Orleans and is heading to San Diego. The table shows its distance from New Orleans, \( x
  \), and its distance from San Diego, \( y \), at some points along the way.
</p>
<table class=""os-raise-midsizetable"">
 <thead>
  <tr>
   <th scope=""col"">
    miles from New Orleans
   </th>
   <th scope=""col"">
    miles from San Diego
   </th>
  </tr>
 </thead>
 <tbody>
  <tr>
   <td>
    100
   </td>
   <td>
    1,500
   </td>
  </tr>
  <tr>
   <td>
    300
   </td>
   <td>
    1,300
   </td>
  </tr>
  <tr>
   <td>
    500
   </td>
   <td>
    1,100
   </td>
  </tr>
  <tr>
   <td>
    <br/>
   </td>
   <td>
    1,020
   </td>
  </tr>
  <tr>
   <td>
    900
    <br/>
   </td>
   <td>
    700
   </td>
  </tr>
  <tr>
   <td>
    1,450
   </td>
   <td>
   </td>
  </tr>
  <tr>
   <td>
    \( x \)
   </td>
   <td>
    \( y \)
   </td>
  </tr>
 </tbody>
</table>
<br/>
<br/>
<br/>
<br/>
<p class=""os-raise-text-bold"">
 Example 2
</p>
<p>
 A company decides to donate $50,000 to charity. It will select up to 20 charitable organizations, as nominated by its employees. Each selected organization will receive an equal donation amount.
</p>
<p>
 What is the relationship between the number of students, \(s\), and the dollar amount each student will receive,
  \(d\)?
 <br/>
 To begin, let's examine some specific values to help uncover the pattern.
</p>"
53c37854-fad0-4fad-8327-6b1bb5f6fec9,e44ec8ee-ac66-4cfc-891c-110cfac52b10.html,AR_232,6,open_ended,"<ol class=""os-raise-noindent"" start=""7"">
<li>If 20 organizations are selected, how much will each charity receive?
        </li>
</ol>
<p>Enter your answer here:</p>",<p>Check your answer with the solution: 2500</p>,,,,,,,,,,,,,,"<p>
 There are times when the relationship between quantities may not be obvious. In some cases, the relationship between
  quantities might take a bit of work to figure out, by doing calculations several times or by looking for a
  pattern.
</p>
<p>
 Here are two examples.
 <br/>
</p>
<p class=""os-raise-text-bold"">
 Example 1
</p>
<p>
 A plane departed from New Orleans and is heading to San Diego. The table shows its distance from New Orleans, \( x
  \), and its distance from San Diego, \( y \), at some points along the way.
</p>
<table class=""os-raise-midsizetable"">
 <thead>
  <tr>
   <th scope=""col"">
    miles from New Orleans
   </th>
   <th scope=""col"">
    miles from San Diego
   </th>
  </tr>
 </thead>
 <tbody>
  <tr>
   <td>
    100
   </td>
   <td>
    1,500
   </td>
  </tr>
  <tr>
   <td>
    300
   </td>
   <td>
    1,300
   </td>
  </tr>
  <tr>
   <td>
    500
   </td>
   <td>
    1,100
   </td>
  </tr>
  <tr>
   <td>
    <br/>
   </td>
   <td>
    1,020
   </td>
  </tr>
  <tr>
   <td>
    900
    <br/>
   </td>
   <td>
    700
   </td>
  </tr>
  <tr>
   <td>
    1,450
   </td>
   <td>
   </td>
  </tr>
  <tr>
   <td>
    \( x \)
   </td>
   <td>
    \( y \)
   </td>
  </tr>
 </tbody>
</table>
<br/>
<br/>
<br/>
<br/>
<p class=""os-raise-text-bold"">
 Example 2
</p>
<p>
 A company decides to donate $50,000 to charity. It will select up to 20 charitable organizations, as nominated by its employees. Each selected organization will receive an equal donation amount.
</p>
<p>
 What is the relationship between the number of students, \(s\), and the dollar amount each student will receive,
  \(d\)?
 <br/>
 To begin, let's examine some specific values to help uncover the pattern.
</p>"
5413bfaf-044d-4833-994b-536ca9b8ea53,e44ec8ee-ac66-4cfc-891c-110cfac52b10.html,AR_233,0,open_ended,"<ol class=""os-raise-noindent"">
<li>If 2 students are selected, what is the amount of the scholarship they will receive?
        </li>
</ol>
<p>Enter your answer here:</p>",<p>Check your answer with the solution: 10000</p>,,,,,,,,,,,,,,"<p>
 A local business is going to hand out $20,000 in scholarships to students at local high schools.
</p>
<p>
 What is the relationship between the number of students, \( s \), and the dollar amount each student will receive, \(
  d \)?
</p>"
b227027d-baec-4d60-8959-55f8180fea10,e44ec8ee-ac66-4cfc-891c-110cfac52b10.html,AR_233,1,open_ended,"<ol class=""os-raise-noindent"" start=""2"">
<li>If there are 5 students selected, what is the amount of the scholarship they will receive?
        </li>
</ol>
<p>Enter your answer here:</p>",<p>Check your answer with the solution: 4000</p>,,,,,,,,,,,,,,"<p>
 A local business is going to hand out $20,000 in scholarships to students at local high schools.
</p>
<p>
 What is the relationship between the number of students, \( s \), and the dollar amount each student will receive, \(
  d \)?
</p>"
aec9601d-6cbb-4815-8e11-7b8c0e18a7cf,e44ec8ee-ac66-4cfc-891c-110cfac52b10.html,AR_233,2,open_ended,"<ol class=""os-raise-noindent"" start=""3"">
<li>If there are 10 students selected, what is the amount of the scholarship they will receive?
        </li>
</ol>
<p>Enter your answer here:</p>",<p>Check your answer with the solution: 2000</p>,,,,,,,,,,,,,,"<p>
 A local business is going to hand out $20,000 in scholarships to students at local high schools.
</p>
<p>
 What is the relationship between the number of students, \( s \), and the dollar amount each student will receive, \(
  d \)?
</p>"
6367aa25-7eeb-4ec5-b216-ae94b7e174c1,e44ec8ee-ac66-4cfc-891c-110cfac52b10.html,AR_233,3,open_ended,"<ol class=""os-raise-noindent"" start=""4"">
<li>If there are 20 students selected, what is the amount of the scholarship they will receive?
        </li>
</ol>
<p>Enter your answer here:</p>",<p>Check your answer with the solution: 1000</p>,,,,,,,,,,,,,,"<p>
 A local business is going to hand out $20,000 in scholarships to students at local high schools.
</p>
<p>
 What is the relationship between the number of students, \( s \), and the dollar amount each student will receive, \(
  d \)?
</p>"
383bb877-8e95-4506-9cc3-810e86354d9f,e44ec8ee-ac66-4cfc-891c-110cfac52b10.html,AR_233,4,open_ended,"<ol class=""os-raise-noindent"" start=""5"">
<li>What equation can be used to model the relationship between the number of students, \(s\), receiving scholarships
        and the dollar amount, \(d\), they receive?</li>
</ol><br/><p>Enter your answer:</p>","<p>Compare your answer:</p>
<p>Your answer may vary, but here is a sample.<br/>
      The amount each student receives is $20,000 divided by the number of students or, \(d= \frac{20000}{s} \). The dollar amount each student receives, \(d\), varies inversely as the number of students, \(s\).</p>",,,,,,,,,,,,,,"<p>
 A local business is going to hand out $20,000 in scholarships to students at local high schools.
</p>
<p>
 What is the relationship between the number of students, \( s \), and the dollar amount each student will receive, \(
  d \)?
</p>"
e45bf01e-eaa4-4a69-9c91-0b6a42538be5__block0,e45bf01e-eaa4-4a69-9c91-0b6a42538be5.html,AR_234,0,open_ended,"<ol class=""os-raise-noindent"">
<li>Write a system of equations from the graph.</li>
</ol>
<p><img src=""https://k12.openstax.org/contents/raise/resources/016f624f1a4afa6b883f4e783357b7a095281a4f"" width=""300""/></p><br/><p>Write down your answer, then select the <strong>solution</strong> button to compare your work.</p>","
<p>Compare your answer:</p>
<p>Here is how to solve the system by graphing:</p>
<p><strong>Step 1 </strong>-   Find the slope and \(y\)-intercept of the \(\mathrm{\style{color:red}r}\mathrm{\style{color:red}e}\mathrm{\style{color:red}d}\) \(\mathrm{\style{color:red}d}\mathrm{\style{color:red}o}\mathrm{\style{color:red}t}\mathrm{\style{color:red}t}\mathrm{\style{color:red}e}\mathrm{\style{color:red}d}\) line.</p>
<p>\(m =\frac {(y_1-y_2)}{(x_1-x_2)}=\frac {(0-(1))}{(2-0)}=\frac{-1}{2}=\frac{-1}{2}\)</p>
<p><strong>Step 2</strong> -  Find the slope and \(y\)-intercept of the \(\mathrm{\style{color:blue}{blue}}\) \(\mathrm{\style{color:blue}{solid}}\)  line.</p>
<p>\(m =\frac {(y_1-y_2)}{(x_1-x_2)}=\frac {(1-(-3))}{(1-0)}=\frac{4}{1}\)</p>
<p><strong>Step 3</strong> - Write the two equations for a system of equation.</p>
<p>\({\style{color:red}y} {\style{color:red}=}\frac {{\style{color:red}-}{\style{color:red}1}}{{\style{color:red}2}}{\style{color:red}x}{\style{color:red}+}{\style{color:red}1}\) </p>
<p>\({\style{color:blue}y} {\style{color:blue}=} {\style{color:blue}4}{\style{color:blue}x}{\style{color:blue}-}{\style{color:blue}3}\)</p>
<p> </p>
",,,,,,,,,,,,,,
